Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[02:31:38.591],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.80,1.58,4000.00
[02:31:38.626],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.33,0.87,1.43,4000.00
[02:31:38.626],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.33,0.87,1.43,4000.00
[02:31:38.627],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.33,0.87,1.43,4000.00
[02:31:38.627],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.33,0.92,1.48,4000.00
[02:31:38.661],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.33,0.92,1.48,4000.00
[02:31:38.661],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.33,0.92,1.48,4000.00
[02:31:38.661],0.00,0.00,0.00,0.00,0.01,0.00,0.99,1.46,0.64,1.48,4000.00
[02:31:38.662],0.00,0.00,0.00,0.00,0.01,0.00,0.99,1.46,0.64,1.48,4000.00
[02:31:38.695],0.00,0.00,0.00,0.00,0.01,0.00,0.99,1.46,0.64,1.48,4000.00
[02:31:38.695],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.48,0.78,1.57,4000.00
[02:31:38.696],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.48,0.78,1.57,4000.00
[02:31:38.696],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.48,0.78,1.57,4000.00
[02:31:38.767],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.44,0.88,1.51,4000.00
[02:31:38.767],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.44,0.88,1.51,4000.00
[02:31:38.768],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.44,0.88,1.51,4000.00
[02:31:38.768],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.52,0.83,1.57,4000.00
[02:31:38.801],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.52,0.83,1.57,4000.00
[02:31:38.802],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.52,0.83,1.57,4000.00
[02:31:38.802],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.55,0.88,1.49,4000.00
[02:31:38.802],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.55,0.88,1.49,4000.00
[02:31:38.837],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.55,0.88,1.49,4000.00
[02:31:38.837],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.28,0.68,1.47,4000.00
[02:31:38.837],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.28,0.68,1.47,4000.00
[02:31:38.838],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.28,0.68,1.47,4000.00
[02:31:38.838],0.00,0.00,0.00,0.00,-0.01,0.00,0.99,1.44,0.87,1.57,4000.00
[02:31:38.872],0.00,0.00,0.00,0.00,-0.01,0.00,0.99,1.44,0.87,1.57,4000.00
